time,loss
0.09418606758117676,0.23351697623729706
0.16226673126220703,0.21632228791713715
0.17567062377929688,0.21921680867671967
0.19303607940673828,0.19516965746879578
0.20908141136169434,0.1652960330247879
0.22262287139892578,0.15047794580459595
0.23726487159729004,0.14737853407859802
0.2514171600341797,0.13632738590240479
0.2682976722717285,0.11422596871852875
0.2823338508605957,0.09998538345098495
0.29708147048950195,0.10146009176969528
0.3113577365875244,0.09397711604833603
0.32627105712890625,0.06888102740049362
0.34104466438293457,0.06071900576353073
0.35558557510375977,0.052740421146154404
0.37158632278442383,0.049885623157024384
0.38669896125793457,0.04541423171758652
0.4022202491760254,0.042469047009944916
0.41701292991638184,0.03531516343355179
0.4315192699432373,0.03240009397268295
0.4458019733428955,0.025645792484283447
0.46033382415771484,0.017882075160741806
0.47564005851745605,0.019068967550992966
0.49004101753234863,0.010581552982330322
0.5057597160339355,0.01139818411320448
0.5204429626464844,0.012311670929193497
0.5337376594543457,0.009099578484892845
0.548027753829956,0.004321788437664509
0.5632457733154297,0.007104500196874142
0.5784323215484619,0.008002471178770065
0.5934319496154785,0.0025468100793659687
0.6085638999938965,0.003847130574285984
0.6222760677337646,0.0038877108599990606
0.6367483139038086,0.0027191592380404472
0.6513490676879883,0.001704501686617732
0.6647293567657471,0.003836916759610176
0.6819095611572266,0.0012101589236408472
0.6966433525085449,0.007366764824837446
0.7113962173461914,0.004976505413651466
0.725430965423584,0.0015125743811950088
0.7396423816680908,0.0013322954764589667
0.7537200450897217,0.0004899958148598671
0.7701952457427979,0.000573847908526659
0.785203218460083,0.0006693326868116856
0.8001377582550049,0.00041197959217242897
0.8139431476593018,0.0003026046615559608
0.8276889324188232,0.0008794545428827405
0.8416049480438232,0.005758191924542189
0.8582940101623535,0.0007596968207508326
0.8742773532867432,7.628448656760156e-05
0.890209436416626,0.0008123111911118031
0.9059951305389404,0.0011375005124136806
0.9209315776824951,8.709003304829821e-05
0.9351844787597656,0.00022714491933584213
0.950615406036377,0.00021055774413980544
0.9657609462738037,0.00025898811873048544
0.9793643951416016,0.0002308931725565344
0.9962079524993896,0.0004239268018864095
1.0125350952148438,0.002582608489319682
1.0283174514770508,0.0007644055876880884
1.0420200824737549,0.00033351167803630233
1.0565874576568604,0.0001238884578924626
1.0706562995910645,0.0001376941509079188
1.0858612060546875,0.00012676618644036353
1.2023794651031494,9.094399865716696e-05
1.218653917312622,7.437798194587231e-05
1.2336978912353516,0.00011240957246627659
1.2479093074798584,0.0004646141896955669
1.2616405487060547,2.9907547286711633e-05
1.2759060859680176,6.350329931592569e-05
1.290055274963379,0.002498065819963813
1.3060178756713867,5.208258517086506e-05
1.3205687999725342,9.514052362646908e-05
1.3351194858551025,0.00031535507878288627
1.3500144481658936,0.000212834682315588
1.3664982318878174,8.259474270744249e-05
1.3815045356750488,1.945479743881151e-05
1.3966434001922607,8.72401797096245e-05
1.4131479263305664,0.00039340180228464305
1.4304423332214355,0.00015406485181301832
1.4455859661102295,3.5173823562217876e-05
1.4617416858673096,4.6964116336312145e-05
1.478123664855957,8.212841203203425e-05
1.4932794570922852,0.00025773263769224286
1.5086846351623535,9.131425758823752e-05
1.525853157043457,0.0001360179448965937
