time,loss
0.09541606903076172,0.2086765170097351
0.16185331344604492,0.2050781548023224
0.18612432479858398,0.1968885362148285
0.21172380447387695,0.18689386546611786
0.23631787300109863,0.1761087030172348
0.25948119163513184,0.15875887870788574
0.2839391231536865,0.1420203596353531
0.30947399139404297,0.132840096950531
0.3374788761138916,0.11989776045084
0.3601410388946533,0.1089862585067749
0.3835458755493164,0.10472559928894043
0.40984249114990234,0.10671722143888474
0.43370795249938965,0.09536069631576538
0.45621466636657715,0.09421388059854507
0.4796288013458252,0.09347938001155853
0.5030965805053711,0.09131349623203278
0.528040885925293,0.08863590657711029
0.5502328872680664,0.09183803200721741
0.5729479789733887,0.08034124970436096
0.5963973999023438,0.08688913285732269
0.619443416595459,0.08420417457818985
0.64461350440979,0.07864972949028015
0.6689281463623047,0.07757589966058731
0.6928904056549072,0.07691168785095215
0.7167768478393555,0.08009481430053711
0.7398855686187744,0.07898788154125214
0.7662739753723145,0.07290399074554443
0.788032054901123,0.07227842509746552
0.8128042221069336,0.0785832554101944
0.8349673748016357,0.0767022892832756
0.8590488433837891,0.07338309288024902
0.8810951709747314,0.07603834569454193
0.9068448543548584,0.07169618457555771
0.9297986030578613,0.07586129009723663
0.9540200233459473,0.06603540480136871
0.9765372276306152,0.07281363010406494
1.0042595863342285,0.07052571326494217
1.029092788696289,0.0674215778708458
1.052452802658081,0.06685400754213333
1.075878381729126,0.07177803665399551
1.1001012325286865,0.06256299465894699
1.1266508102416992,0.06529472023248672
1.1509380340576172,0.06426345556974411
1.1750988960266113,0.07266943901777267
1.1962394714355469,0.06471212208271027
1.2211976051330566,0.06765256822109222
1.24648118019104,0.0671004056930542
1.2714521884918213,0.061591003090143204
1.2950842380523682,0.06626605987548828
1.3196377754211426,0.06298325210809708
1.3434946537017822,0.06088152155280113
1.3709936141967773,0.055343661457300186
1.3946332931518555,0.061403438448905945
1.4204180240631104,0.06417299807071686
1.4363043308258057,0.0658685714006424
1.4693763256072998,0.05683799460530281
1.4951808452606201,0.062226518988609314
1.5160551071166992,0.05911018326878548
1.5396583080291748,0.05915314704179764
1.5667667388916016,0.06393299996852875
1.5893690586090088,0.06406087428331375
1.6070270538330078,0.05742045119404793
1.6374506950378418,0.05874935910105705
1.657689094543457,0.05137617141008377
1.678107500076294,0.059033650904893875
1.697852611541748,0.060016658157110214
1.7382376194000244,0.05780636519193649
1.768437147140503,0.05243944004178047
1.7987916469573975,0.05285573750734329
1.829291820526123,0.058101896196603775
1.859628438949585,0.061050109565258026
1.8997855186462402,0.051193803548812866
1.9302794933319092,0.05718197301030159
1.9605908393859863,0.05414744094014168
1.990962028503418,0.05670035257935524
2.030616521835327,0.05581356957554817
2.060832977294922,0.0584266260266304
2.0910420417785645,0.053262583911418915
2.1310715675354004,0.048644278198480606
2.161611318588257,0.055008456110954285
